DateTime,Junction,Vehicles,ID,Jour_semaine,Heure,Mois,Type_jour,Jour,Saison,Vehicles_normalized
2017-03-29 15:00:00,2,27,20170329152,2,15,3,Ouvré,29,Printemps,0.1452513966480447
2017-03-29 16:00:00,2,26,20170329162,2,16,3,Ouvré,29,Printemps,0.13966480446927376
2017-03-29 17:00:00,2,32,20170329172,2,17,3,Ouvré,29,Printemps,0.17318435754189945
2017-03-29 18:00:00,2,36,20170329182,2,18,3,Ouvré,29,Printemps,0.19553072625698326
2017-03-29 19:00:00,2,34,20170329192,2,19,3,Ouvré,29,Printemps,0.18435754189944134
2017-03-29 20:00:00,2,35,20170329202,2,20,3,Ouvré,29,Printemps,0.1899441340782123
2017-03-29 21:00:00,2,31,20170329212,2,21,3,Ouvré,29,Printemps,0.1675977653631285
2017-03-29 22:00:00,2,30,20170329222,2,22,3,Ouvré,29,Printemps,0.16201117318435757
2017-03-29 23:00:00,2,28,20170329232,2,23,3,Ouvré,29,Printemps,0.15083798882681565
2017-03-30 00:00:00,2,28,20170330002,3,0,3,Ouvré,30,Printemps,0.15083798882681565
2017-03-30 01:00:00,2,26,20170330012,3,1,3,Ouvré,30,Printemps,0.13966480446927376
2017-03-30 02:00:00,2,25,20170330022,3,2,3,Ouvré,30,Printemps,0.1340782122905028
2017-03-30 03:00:00,2,21,20170330032,3,3,3,Ouvré,30,Printemps,0.111731843575419
2017-03-30 04:00:00,2,14,20170330042,3,4,3,Ouvré,30,Printemps,0.07262569832402235
2017-03-30 05:00:00,2,16,20170330052,3,5,3,Ouvré,30,Printemps,0.08379888268156425
2017-03-30 06:00:00,2,17,20170330062,3,6,3,Ouvré,30,Printemps,0.0893854748603352
2017-03-30 07:00:00,2,20,20170330072,3,7,3,Ouvré,30,Printemps,0.10614525139664806
2017-03-30 08:00:00,2,18,20170330082,3,8,3,Ouvré,30,Printemps,0.09497206703910616
2017-03-30 09:00:00,2,19,20170330092,3,9,3,Ouvré,30,Printemps,0.1005586592178771
2017-03-30 10:00:00,2,25,20170330102,3,10,3,Ouvré,30,Printemps,0.1340782122905028
2017-03-30 11:00:00,2,25,20170330112,3,11,3,Ouvré,30,Printemps,0.1340782122905028
2017-03-30 12:00:00,2,27,20170330122,3,12,3,Ouvré,30,Printemps,0.1452513966480447
2017-03-30 13:00:00,2,24,20170330132,3,13,3,Ouvré,30,Printemps,0.12849162011173185
2017-03-30 14:00:00,2,28,20170330142,3,14,3,Ouvré,30,Printemps,0.15083798882681565
2017-03-30 15:00:00,2,31,20170330152,3,15,3,Ouvré,30,Printemps,0.1675977653631285
2017-03-30 16:00:00,2,26,20170330162,3,16,3,Ouvré,30,Printemps,0.13966480446927376
2017-03-30 17:00:00,2,31,20170330172,3,17,3,Ouvré,30,Printemps,0.1675977653631285
2017-03-30 18:00:00,2,34,20170330182,3,18,3,Ouvré,30,Printemps,0.18435754189944134
2017-03-30 19:00:00,2,31,20170330192,3,19,3,Ouvré,30,Printemps,0.1675977653631285
2017-03-30 20:00:00,2,33,20170330202,3,20,3,Ouvré,30,Printemps,0.1787709497206704
2017-03-30 21:00:00,2,28,20170330212,3,21,3,Ouvré,30,Printemps,0.15083798882681565
2017-03-30 22:00:00,2,30,20170330222,3,22,3,Ouvré,30,Printemps,0.16201117318435757
2017-03-30 23:00:00,2,25,20170330232,3,23,3,Ouvré,30,Printemps,0.1340782122905028
2017-03-31 00:00:00,2,32,20170331002,4,0,3,Ouvré,31,Printemps,0.17318435754189945
2017-03-31 01:00:00,2,24,20170331012,4,1,3,Ouvré,31,Printemps,0.12849162011173185
2017-03-31 02:00:00,2,25,20170331022,4,2,3,Ouvré,31,Printemps,0.1340782122905028
2017-03-31 03:00:00,2,17,20170331032,4,3,3,Ouvré,31,Printemps,0.0893854748603352
2017-03-31 04:00:00,2,12,20170331042,4,4,3,Ouvré,31,Printemps,0.061452513966480445
2017-03-31 05:00:00,2,13,20170331052,4,5,3,Ouvré,31,Printemps,0.06703910614525141
2017-03-31 06:00:00,2,13,20170331062,4,6,3,Ouvré,31,Printemps,0.06703910614525141
2017-03-31 07:00:00,2,17,20170331072,4,7,3,Ouvré,31,Printemps,0.0893854748603352
2017-03-31 08:00:00,2,18,20170331082,4,8,3,Ouvré,31,Printemps,0.09497206703910616
2017-03-31 09:00:00,2,19,20170331092,4,9,3,Ouvré,31,Printemps,0.1005586592178771
2017-03-31 10:00:00,2,21,20170331102,4,10,3,Ouvré,31,Printemps,0.111731843575419
2017-03-31 11:00:00,2,25,20170331112,4,11,3,Ouvré,31,Printemps,0.1340782122905028
2017-03-31 12:00:00,2,22,20170331122,4,12,3,Ouvré,31,Printemps,0.11731843575418996
2017-03-31 13:00:00,2,23,20170331132,4,13,3,Ouvré,31,Printemps,0.1229050279329609
2017-03-31 14:00:00,2,27,20170331142,4,14,3,Ouvré,31,Printemps,0.1452513966480447
2017-03-31 15:00:00,2,32,20170331152,4,15,3,Ouvré,31,Printemps,0.17318435754189945
2017-03-31 16:00:00,2,29,20170331162,4,16,3,Ouvré,31,Printemps,0.1564245810055866
2017-03-31 17:00:00,2,31,20170331172,4,17,3,Ouvré,31,Printemps,0.1675977653631285
2017-03-31 18:00:00,2,28,20170331182,4,18,3,Ouvré,31,Printemps,0.15083798882681565
2017-03-31 19:00:00,2,26,20170331192,4,19,3,Ouvré,31,Printemps,0.13966480446927376
2017-03-31 20:00:00,2,31,20170331202,4,20,3,Ouvré,31,Printemps,0.1675977653631285
2017-03-31 21:00:00,2,28,20170331212,4,21,3,Ouvré,31,Printemps,0.15083798882681565
2017-03-31 22:00:00,2,27,20170331222,4,22,3,Ouvré,31,Printemps,0.1452513966480447
2017-03-31 23:00:00,2,27,20170331232,4,23,3,Ouvré,31,Printemps,0.1452513966480447
2017-04-01 00:00:00,2,25,20170401002,5,0,4,Week-end,1,Printemps,0.1340782122905028
2017-04-01 01:00:00,2,28,20170401012,5,1,4,Week-end,1,Printemps,0.15083798882681565
2017-04-01 02:00:00,2,18,20170401022,5,2,4,Week-end,1,Printemps,0.09497206703910616
2017-04-01 03:00:00,2,18,20170401032,5,3,4,Week-end,1,Printemps,0.09497206703910616
2017-04-01 04:00:00,2,15,20170401042,5,4,4,Week-end,1,Printemps,0.07821229050279331
2017-04-01 05:00:00,2,14,20170401052,5,5,4,Week-end,1,Printemps,0.07262569832402235
2017-04-01 06:00:00,2,9,20170401062,5,6,4,Week-end,1,Printemps,0.0446927374301676
2017-04-01 07:00:00,2,10,20170401072,5,7,4,Week-end,1,Printemps,0.05027932960893855
2017-04-01 08:00:00,2,13,20170401082,5,8,4,Week-end,1,Printemps,0.06703910614525141
2017-04-01 09:00:00,2,19,20170401092,5,9,4,Week-end,1,Printemps,0.1005586592178771
2017-04-01 10:00:00,2,22,20170401102,5,10,4,Week-end,1,Printemps,0.11731843575418996
2017-04-01 11:00:00,2,18,20170401112,5,11,4,Week-end,1,Printemps,0.09497206703910616
2017-04-01 12:00:00,2,17,20170401122,5,12,4,Week-end,1,Printemps,0.0893854748603352
2017-04-01 13:00:00,2,16,20170401132,5,13,4,Week-end,1,Printemps,0.08379888268156425
2017-04-01 14:00:00,2,19,20170401142,5,14,4,Week-end,1,Printemps,0.1005586592178771
2017-04-01 15:00:00,2,19,20170401152,5,15,4,Week-end,1,Printemps,0.1005586592178771
2017-04-01 16:00:00,2,20,20170401162,5,16,4,Week-end,1,Printemps,0.10614525139664806
2017-04-01 17:00:00,2,12,20170401172,5,17,4,Week-end,1,Printemps,0.061452513966480445
2017-04-01 18:00:00,2,15,20170401182,5,18,4,Week-end,1,Printemps,0.07821229050279331
2017-04-01 19:00:00,2,16,20170401192,5,19,4,Week-end,1,Printemps,0.08379888268156425
2017-04-01 20:00:00,2,21,20170401202,5,20,4,Week-end,1,Printemps,0.111731843575419
2017-04-01 21:00:00,2,27,20170401212,5,21,4,Week-end,1,Printemps,0.1452513966480447
2017-04-01 22:00:00,2,22,20170401222,5,22,4,Week-end,1,Printemps,0.11731843575418996
2017-04-01 23:00:00,2,23,20170401232,5,23,4,Week-end,1,Printemps,0.1229050279329609
2017-04-02 00:00:00,2,19,20170402002,6,0,4,Week-end,2,Printemps,0.1005586592178771
2017-04-02 01:00:00,2,17,20170402012,6,1,4,Week-end,2,Printemps,0.0893854748603352
2017-04-02 02:00:00,2,16,20170402022,6,2,4,Week-end,2,Printemps,0.08379888268156425
2017-04-02 03:00:00,2,18,20170402032,6,3,4,Week-end,2,Printemps,0.09497206703910616
2017-04-02 04:00:00,2,13,20170402042,6,4,4,Week-end,2,Printemps,0.06703910614525141
2017-04-02 05:00:00,2,13,20170402052,6,5,4,Week-end,2,Printemps,0.06703910614525141
2017-04-02 06:00:00,2,17,20170402062,6,6,4,Week-end,2,Printemps,0.0893854748603352
2017-04-02 07:00:00,2,14,20170402072,6,7,4,Week-end,2,Printemps,0.07262569832402235
2017-04-02 08:00:00,2,11,20170402082,6,8,4,Week-end,2,Printemps,0.0558659217877095
2017-04-02 09:00:00,2,16,20170402092,6,9,4,Week-end,2,Printemps,0.08379888268156425
2017-04-02 10:00:00,2,15,20170402102,6,10,4,Week-end,2,Printemps,0.07821229050279331
2017-04-02 11:00:00,2,15,20170402112,6,11,4,Week-end,2,Printemps,0.07821229050279331
2017-04-02 12:00:00,2,16,20170402122,6,12,4,Week-end,2,Printemps,0.08379888268156425
2017-04-02 13:00:00,2,13,20170402132,6,13,4,Week-end,2,Printemps,0.06703910614525141
2017-04-02 14:00:00,2,17,20170402142,6,14,4,Week-end,2,Printemps,0.0893854748603352
2017-04-02 15:00:00,2,17,20170402152,6,15,4,Week-end,2,Printemps,0.0893854748603352
2017-04-02 16:00:00,2,12,20170402162,6,16,4,Week-end,2,Printemps,0.061452513966480445
2017-04-02 17:00:00,2,15,20170402172,6,17,4,Week-end,2,Printemps,0.07821229050279331
2017-04-02 18:00:00,2,20,20170402182,6,18,4,Week-end,2,Printemps,0.10614525139664806
2017-04-02 19:00:00,2,21,20170402192,6,19,4,Week-end,2,Printemps,0.111731843575419
2017-04-02 20:00:00,2,22,20170402202,6,20,4,Week-end,2,Printemps,0.11731843575418996
2017-04-02 21:00:00,2,22,20170402212,6,21,4,Week-end,2,Printemps,0.11731843575418996
2017-04-02 22:00:00,2,23,20170402222,6,22,4,Week-end,2,Printemps,0.1229050279329609
2017-04-02 23:00:00,2,23,20170402232,6,23,4,Week-end,2,Printemps,0.1229050279329609
2017-04-03 00:00:00,2,23,20170403002,0,0,4,Ouvré,3,Printemps,0.1229050279329609
2017-04-03 01:00:00,2,21,20170403012,0,1,4,Ouvré,3,Printemps,0.111731843575419
2017-04-03 02:00:00,2,16,20170403022,0,2,4,Ouvré,3,Printemps,0.08379888268156425
2017-04-03 03:00:00,2,19,20170403032,0,3,4,Ouvré,3,Printemps,0.1005586592178771
2017-04-03 04:00:00,2,15,20170403042,0,4,4,Ouvré,3,Printemps,0.07821229050279331
2017-04-03 05:00:00,2,15,20170403052,0,5,4,Ouvré,3,Printemps,0.07821229050279331
2017-04-03 06:00:00,2,16,20170403062,0,6,4,Ouvré,3,Printemps,0.08379888268156425
2017-04-03 07:00:00,2,19,20170403072,0,7,4,Ouvré,3,Printemps,0.1005586592178771
2017-04-03 08:00:00,2,20,20170403082,0,8,4,Ouvré,3,Printemps,0.10614525139664806
2017-04-03 09:00:00,2,20,20170403092,0,9,4,Ouvré,3,Printemps,0.10614525139664806
2017-04-03 10:00:00,2,20,20170403102,0,10,4,Ouvré,3,Printemps,0.10614525139664806
2017-04-03 11:00:00,2,30,20170403112,0,11,4,Ouvré,3,Printemps,0.16201117318435757
2017-04-03 12:00:00,2,29,20170403122,0,12,4,Ouvré,3,Printemps,0.1564245810055866
2017-04-03 13:00:00,2,26,20170403132,0,13,4,Ouvré,3,Printemps,0.13966480446927376
2017-04-03 14:00:00,2,34,20170403142,0,14,4,Ouvré,3,Printemps,0.18435754189944134
2017-04-03 15:00:00,2,33,20170403152,0,15,4,Ouvré,3,Printemps,0.1787709497206704
2017-04-03 16:00:00,2,27,20170403162,0,16,4,Ouvré,3,Printemps,0.1452513966480447
2017-04-03 17:00:00,2,27,20170403172,0,17,4,Ouvré,3,Printemps,0.1452513966480447
2017-04-03 18:00:00,2,30,20170403182,0,18,4,Ouvré,3,Printemps,0.16201117318435757
2017-04-03 19:00:00,2,33,20170403192,0,19,4,Ouvré,3,Printemps,0.1787709497206704
2017-04-03 20:00:00,2,38,20170403202,0,20,4,Ouvré,3,Printemps,0.20670391061452514
2017-04-03 21:00:00,2,30,20170403212,0,21,4,Ouvré,3,Printemps,0.16201117318435757
2017-04-03 22:00:00,2,28,20170403222,0,22,4,Ouvré,3,Printemps,0.15083798882681565
2017-04-03 23:00:00,2,28,20170403232,0,23,4,Ouvré,3,Printemps,0.15083798882681565
2017-04-04 00:00:00,2,27,20170404002,1,0,4,Ouvré,4,Printemps,0.1452513966480447
2017-04-04 01:00:00,2,28,20170404012,1,1,4,Ouvré,4,Printemps,0.15083798882681565
2017-04-04 02:00:00,2,26,20170404022,1,2,4,Ouvré,4,Printemps,0.13966480446927376
2017-04-04 03:00:00,2,19,20170404032,1,3,4,Ouvré,4,Printemps,0.1005586592178771
2017-04-04 04:00:00,2,17,20170404042,1,4,4,Ouvré,4,Printemps,0.0893854748603352
2017-04-04 05:00:00,2,16,20170404052,1,5,4,Ouvré,4,Printemps,0.08379888268156425
2017-04-04 06:00:00,2,17,20170404062,1,6,4,Ouvré,4,Printemps,0.0893854748603352
2017-04-04 07:00:00,2,22,20170404072,1,7,4,Ouvré,4,Printemps,0.11731843575418996
2017-04-04 08:00:00,2,14,20170404082,1,8,4,Ouvré,4,Printemps,0.07262569832402235
2017-04-04 09:00:00,2,16,20170404092,1,9,4,Ouvré,4,Printemps,0.08379888268156425
2017-04-04 10:00:00,2,24,20170404102,1,10,4,Ouvré,4,Printemps,0.12849162011173185
2017-04-04 11:00:00,2,26,20170404112,1,11,4,Ouvré,4,Printemps,0.13966480446927376
2017-04-04 12:00:00,2,28,20170404122,1,12,4,Ouvré,4,Printemps,0.15083798882681565
2017-04-04 13:00:00,2,24,20170404132,1,13,4,Ouvré,4,Printemps,0.12849162011173185
2017-04-04 14:00:00,2,35,20170404142,1,14,4,Ouvré,4,Printemps,0.1899441340782123
2017-04-04 15:00:00,2,27,20170404152,1,15,4,Ouvré,4,Printemps,0.1452513966480447
2017-04-04 16:00:00,2,28,20170404162,1,16,4,Ouvré,4,Printemps,0.15083798882681565
2017-04-04 17:00:00,2,32,20170404172,1,17,4,Ouvré,4,Printemps,0.17318435754189945
2017-04-04 18:00:00,2,32,20170404182,1,18,4,Ouvré,4,Printemps,0.17318435754189945
2017-04-04 19:00:00,2,31,20170404192,1,19,4,Ouvré,4,Printemps,0.1675977653631285
2017-04-04 20:00:00,2,36,20170404202,1,20,4,Ouvré,4,Printemps,0.19553072625698326
2017-04-04 21:00:00,2,31,20170404212,1,21,4,Ouvré,4,Printemps,0.1675977653631285
2017-04-04 22:00:00,2,30,20170404222,1,22,4,Ouvré,4,Printemps,0.16201117318435757
2017-04-04 23:00:00,2,27,20170404232,1,23,4,Ouvré,4,Printemps,0.1452513966480447
2017-04-05 00:00:00,2,26,20170405002,2,0,4,Ouvré,5,Printemps,0.13966480446927376
2017-04-05 01:00:00,2,23,20170405012,2,1,4,Ouvré,5,Printemps,0.1229050279329609
2017-04-05 02:00:00,2,24,20170405022,2,2,4,Ouvré,5,Printemps,0.12849162011173185
2017-04-05 03:00:00,2,21,20170405032,2,3,4,Ouvré,5,Printemps,0.111731843575419
2017-04-05 04:00:00,2,20,20170405042,2,4,4,Ouvré,5,Printemps,0.10614525139664806
2017-04-05 05:00:00,2,13,20170405052,2,5,4,Ouvré,5,Printemps,0.06703910614525141
2017-04-05 06:00:00,2,16,20170405062,2,6,4,Ouvré,5,Printemps,0.08379888268156425
2017-04-05 07:00:00,2,17,20170405072,2,7,4,Ouvré,5,Printemps,0.0893854748603352
2017-04-05 08:00:00,2,20,20170405082,2,8,4,Ouvré,5,Printemps,0.10614525139664806
2017-04-05 09:00:00,2,21,20170405092,2,9,4,Ouvré,5,Printemps,0.111731843575419
2017-04-05 10:00:00,2,20,20170405102,2,10,4,Ouvré,5,Printemps,0.10614525139664806
2017-04-05 11:00:00,2,29,20170405112,2,11,4,Ouvré,5,Printemps,0.1564245810055866
2017-04-05 12:00:00,2,27,20170405122,2,12,4,Ouvré,5,Printemps,0.1452513966480447
2017-04-05 13:00:00,2,29,20170405132,2,13,4,Ouvré,5,Printemps,0.1564245810055866
2017-04-05 14:00:00,2,29,20170405142,2,14,4,Ouvré,5,Printemps,0.1564245810055866
2017-04-05 15:00:00,2,29,20170405152,2,15,4,Ouvré,5,Printemps,0.1564245810055866
2017-04-05 16:00:00,2,23,20170405162,2,16,4,Ouvré,5,Printemps,0.1229050279329609
2017-04-05 17:00:00,2,32,20170405172,2,17,4,Ouvré,5,Printemps,0.17318435754189945
2017-04-05 18:00:00,2,31,20170405182,2,18,4,Ouvré,5,Printemps,0.1675977653631285
2017-04-05 19:00:00,2,34,20170405192,2,19,4,Ouvré,5,Printemps,0.18435754189944134
2017-04-05 20:00:00,2,33,20170405202,2,20,4,Ouvré,5,Printemps,0.1787709497206704
2017-04-05 21:00:00,2,30,20170405212,2,21,4,Ouvré,5,Printemps,0.16201117318435757
2017-04-05 22:00:00,2,31,20170405222,2,22,4,Ouvré,5,Printemps,0.1675977653631285
2017-04-05 23:00:00,2,29,20170405232,2,23,4,Ouvré,5,Printemps,0.1564245810055866
2017-04-06 00:00:00,2,26,20170406002,3,0,4,Ouvré,6,Printemps,0.13966480446927376
2017-04-06 01:00:00,2,27,20170406012,3,1,4,Ouvré,6,Printemps,0.1452513966480447
2017-04-06 02:00:00,2,24,20170406022,3,2,4,Ouvré,6,Printemps,0.12849162011173185
2017-04-06 03:00:00,2,17,20170406032,3,3,4,Ouvré,6,Printemps,0.0893854748603352
2017-04-06 04:00:00,2,16,20170406042,3,4,4,Ouvré,6,Printemps,0.08379888268156425
2017-04-06 05:00:00,2,16,20170406052,3,5,4,Ouvré,6,Printemps,0.08379888268156425
2017-04-06 06:00:00,2,14,20170406062,3,6,4,Ouvré,6,Printemps,0.07262569832402235
2017-04-06 07:00:00,2,17,20170406072,3,7,4,Ouvré,6,Printemps,0.0893854748603352
2017-04-06 08:00:00,2,20,20170406082,3,8,4,Ouvré,6,Printemps,0.10614525139664806
2017-04-06 09:00:00,2,19,20170406092,3,9,4,Ouvré,6,Printemps,0.1005586592178771
2017-04-06 10:00:00,2,23,20170406102,3,10,4,Ouvré,6,Printemps,0.1229050279329609
2017-04-06 11:00:00,2,23,20170406112,3,11,4,Ouvré,6,Printemps,0.1229050279329609
2017-04-06 12:00:00,2,29,20170406122,3,12,4,Ouvré,6,Printemps,0.1564245810055866
2017-04-06 13:00:00,2,27,20170406132,3,13,4,Ouvré,6,Printemps,0.1452513966480447
2017-04-06 14:00:00,2,34,20170406142,3,14,4,Ouvré,6,Printemps,0.18435754189944134
2017-04-06 15:00:00,2,35,20170406152,3,15,4,Ouvré,6,Printemps,0.1899441340782123
2017-04-06 16:00:00,2,28,20170406162,3,16,4,Ouvré,6,Printemps,0.15083798882681565
2017-04-06 17:00:00,2,34,20170406172,3,17,4,Ouvré,6,Printemps,0.18435754189944134
2017-04-06 18:00:00,2,35,20170406182,3,18,4,Ouvré,6,Printemps,0.1899441340782123
2017-04-06 19:00:00,2,29,20170406192,3,19,4,Ouvré,6,Printemps,0.1564245810055866
2017-04-06 20:00:00,2,37,20170406202,3,20,4,Ouvré,6,Printemps,0.2011173184357542
2017-04-06 21:00:00,2,30,20170406212,3,21,4,Ouvré,6,Printemps,0.16201117318435757
2017-04-06 22:00:00,2,28,20170406222,3,22,4,Ouvré,6,Printemps,0.15083798882681565
2017-04-06 23:00:00,2,28,20170406232,3,23,4,Ouvré,6,Printemps,0.15083798882681565
2017-04-07 00:00:00,2,26,20170407002,4,0,4,Ouvré,7,Printemps,0.13966480446927376
2017-04-07 01:00:00,2,26,20170407012,4,1,4,Ouvré,7,Printemps,0.13966480446927376
2017-04-07 02:00:00,2,23,20170407022,4,2,4,Ouvré,7,Printemps,0.1229050279329609
2017-04-07 03:00:00,2,18,20170407032,4,3,4,Ouvré,7,Printemps,0.09497206703910616
2017-04-07 04:00:00,2,15,20170407042,4,4,4,Ouvré,7,Printemps,0.07821229050279331
2017-04-07 05:00:00,2,14,20170407052,4,5,4,Ouvré,7,Printemps,0.07262569832402235
2017-04-07 06:00:00,2,13,20170407062,4,6,4,Ouvré,7,Printemps,0.06703910614525141
2017-04-07 07:00:00,2,16,20170407072,4,7,4,Ouvré,7,Printemps,0.08379888268156425
2017-04-07 08:00:00,2,19,20170407082,4,8,4,Ouvré,7,Printemps,0.1005586592178771
2017-04-07 09:00:00,2,22,20170407092,4,9,4,Ouvré,7,Printemps,0.11731843575418996
2017-04-07 10:00:00,2,26,20170407102,4,10,4,Ouvré,7,Printemps,0.13966480446927376
2017-04-07 11:00:00,2,22,20170407112,4,11,4,Ouvré,7,Printemps,0.11731843575418996
2017-04-07 12:00:00,2,29,20170407122,4,12,4,Ouvré,7,Printemps,0.1564245810055866
2017-04-07 13:00:00,2,28,20170407132,4,13,4,Ouvré,7,Printemps,0.15083798882681565
2017-04-07 14:00:00,2,23,20170407142,4,14,4,Ouvré,7,Printemps,0.1229050279329609
2017-04-07 15:00:00,2,26,20170407152,4,15,4,Ouvré,7,Printemps,0.13966480446927376
2017-04-07 16:00:00,2,28,20170407162,4,16,4,Ouvré,7,Printemps,0.15083798882681565
2017-04-07 17:00:00,2,25,20170407172,4,17,4,Ouvré,7,Printemps,0.1340782122905028
2017-04-07 18:00:00,2,25,20170407182,4,18,4,Ouvré,7,Printemps,0.1340782122905028
2017-04-07 19:00:00,2,30,20170407192,4,19,4,Ouvré,7,Printemps,0.16201117318435757
2017-04-07 20:00:00,2,28,20170407202,4,20,4,Ouvré,7,Printemps,0.15083798882681565
2017-04-07 21:00:00,2,25,20170407212,4,21,4,Ouvré,7,Printemps,0.1340782122905028
2017-04-07 22:00:00,2,22,20170407222,4,22,4,Ouvré,7,Printemps,0.11731843575418996
2017-04-07 23:00:00,2,24,20170407232,4,23,4,Ouvré,7,Printemps,0.12849162011173185
2017-04-08 00:00:00,2,26,20170408002,5,0,4,Week-end,8,Printemps,0.13966480446927376
2017-04-08 01:00:00,2,24,20170408012,5,1,4,Week-end,8,Printemps,0.12849162011173185
2017-04-08 02:00:00,2,18,20170408022,5,2,4,Week-end,8,Printemps,0.09497206703910616
2017-04-08 03:00:00,2,16,20170408032,5,3,4,Week-end,8,Printemps,0.08379888268156425
2017-04-08 04:00:00,2,12,20170408042,5,4,4,Week-end,8,Printemps,0.061452513966480445
2017-04-08 05:00:00,2,9,20170408052,5,5,4,Week-end,8,Printemps,0.0446927374301676
2017-04-08 06:00:00,2,13,20170408062,5,6,4,Week-end,8,Printemps,0.06703910614525141
2017-04-08 07:00:00,2,11,20170408072,5,7,4,Week-end,8,Printemps,0.0558659217877095
2017-04-08 08:00:00,2,14,20170408082,5,8,4,Week-end,8,Printemps,0.07262569832402235
2017-04-08 09:00:00,2,11,20170408092,5,9,4,Week-end,8,Printemps,0.0558659217877095
2017-04-08 10:00:00,2,16,20170408102,5,10,4,Week-end,8,Printemps,0.08379888268156425
2017-04-08 11:00:00,2,21,20170408112,5,11,4,Week-end,8,Printemps,0.111731843575419
2017-04-08 12:00:00,2,16,20170408122,5,12,4,Week-end,8,Printemps,0.08379888268156425
2017-04-08 13:00:00,2,17,20170408132,5,13,4,Week-end,8,Printemps,0.0893854748603352
2017-04-08 14:00:00,2,17,20170408142,5,14,4,Week-end,8,Printemps,0.0893854748603352
2017-04-08 15:00:00,2,17,20170408152,5,15,4,Week-end,8,Printemps,0.0893854748603352
2017-04-08 16:00:00,2,15,20170408162,5,16,4,Week-end,8,Printemps,0.07821229050279331
2017-04-08 17:00:00,2,14,20170408172,5,17,4,Week-end,8,Printemps,0.07262569832402235
2017-04-08 18:00:00,2,13,20170408182,5,18,4,Week-end,8,Printemps,0.06703910614525141
2017-04-08 19:00:00,2,12,20170408192,5,19,4,Week-end,8,Printemps,0.061452513966480445
2017-04-08 20:00:00,2,16,20170408202,5,20,4,Week-end,8,Printemps,0.08379888268156425
2017-04-08 21:00:00,2,19,20170408212,5,21,4,Week-end,8,Printemps,0.1005586592178771
2017-04-08 22:00:00,2,20,20170408222,5,22,4,Week-end,8,Printemps,0.10614525139664806
2017-04-08 23:00:00,2,15,20170408232,5,23,4,Week-end,8,Printemps,0.07821229050279331
2017-04-09 00:00:00,2,19,20170409002,6,0,4,Week-end,9,Printemps,0.1005586592178771
2017-04-09 01:00:00,2,15,20170409012,6,1,4,Week-end,9,Printemps,0.07821229050279331
2017-04-09 02:00:00,2,16,20170409022,6,2,4,Week-end,9,Printemps,0.08379888268156425
2017-04-09 03:00:00,2,16,20170409032,6,3,4,Week-end,9,Printemps,0.08379888268156425
2017-04-09 04:00:00,2,12,20170409042,6,4,4,Week-end,9,Printemps,0.061452513966480445
2017-04-09 05:00:00,2,10,20170409052,6,5,4,Week-end,9,Printemps,0.05027932960893855
2017-04-09 06:00:00,2,14,20170409062,6,6,4,Week-end,9,Printemps,0.07262569832402235
2017-04-09 07:00:00,2,14,20170409072,6,7,4,Week-end,9,Printemps,0.07262569832402235
2017-04-09 08:00:00,2,12,20170409082,6,8,4,Week-end,9,Printemps,0.061452513966480445
2017-04-09 09:00:00,2,16,20170409092,6,9,4,Week-end,9,Printemps,0.08379888268156425
2017-04-09 10:00:00,2,18,20170409102,6,10,4,Week-end,9,Printemps,0.09497206703910616
2017-04-09 11:00:00,2,16,20170409112,6,11,4,Week-end,9,Printemps,0.08379888268156425
2017-04-09 12:00:00,2,18,20170409122,6,12,4,Week-end,9,Printemps,0.09497206703910616
2017-04-09 13:00:00,2,12,20170409132,6,13,4,Week-end,9,Printemps,0.061452513966480445
2017-04-09 14:00:00,2,18,20170409142,6,14,4,Week-end,9,Printemps,0.09497206703910616
2017-04-09 15:00:00,2,20,20170409152,6,15,4,Week-end,9,Printemps,0.10614525139664806
2017-04-09 16:00:00,2,19,20170409162,6,16,4,Week-end,9,Printemps,0.1005586592178771
2017-04-09 17:00:00,2,15,20170409172,6,17,4,Week-end,9,Printemps,0.07821229050279331
2017-04-09 18:00:00,2,15,20170409182,6,18,4,Week-end,9,Printemps,0.07821229050279331
2017-04-09 19:00:00,2,18,20170409192,6,19,4,Week-end,9,Printemps,0.09497206703910616
2017-04-09 20:00:00,2,19,20170409202,6,20,4,Week-end,9,Printemps,0.1005586592178771
2017-04-09 21:00:00,2,18,20170409212,6,21,4,Week-end,9,Printemps,0.09497206703910616
2017-04-09 22:00:00,2,17,20170409222,6,22,4,Week-end,9,Printemps,0.0893854748603352
2017-04-09 23:00:00,2,25,20170409232,6,23,4,Week-end,9,Printemps,0.1340782122905028
2017-04-10 00:00:00,2,19,20170410002,0,0,4,Ouvré,10,Printemps,0.1005586592178771
2017-04-10 01:00:00,2,17,20170410012,0,1,4,Ouvré,10,Printemps,0.0893854748603352
2017-04-10 02:00:00,2,21,20170410022,0,2,4,Ouvré,10,Printemps,0.111731843575419
2017-04-10 03:00:00,2,14,20170410032,0,3,4,Ouvré,10,Printemps,0.07262569832402235
2017-04-10 04:00:00,2,14,20170410042,0,4,4,Ouvré,10,Printemps,0.07262569832402235
2017-04-10 05:00:00,2,15,20170410052,0,5,4,Ouvré,10,Printemps,0.07821229050279331
2017-04-10 06:00:00,2,15,20170410062,0,6,4,Ouvré,10,Printemps,0.07821229050279331
